,Date,Adj Close,daily_return
0,2017-03-24,15.5,
1,2017-03-27,15.229999542236328,-0.017419384371849755
2,2017-03-28,14.93000030517578,-0.019697915041204102
3,2017-03-29,15.010000228881836,0.0053583336952995895
4,2017-03-30,15.029999732971193,0.0013324119776410015
5,2017-03-31,15.630000114440918,0.039920185770430106
6,2017-04-03,16.049999237060547,0.02687134482050202
7,2017-04-04,15.93000030517578,-0.007476569320183034
8,2017-04-05,16.120000839233402,0.011927214715488077
9,2017-04-06,16.629999160766598,0.031637611351231776
10,2017-04-07,16.690000534057614,0.0036080202236312697
11,2017-04-10,16.84000015258789,0.008987394471569266
12,2017-04-11,16.850000381469727,0.0005938378142056332
13,2017-04-12,17.0,0.0089020543106475
14,2017-04-13,17.0,0.0
15,2017-04-17,16.280000686645508,-0.04235290078555831
16,2017-04-18,16.34000015258789,0.0036854707255387096
17,2017-04-19,16.520000457763672,0.011015930446443223
18,2017-04-20,15.5,-0.061743367403135685
19,2017-04-21,15.43000030517578,-0.004516109343498109
20,2017-04-24,14.800000190734865,-0.040829559428433033
21,2017-04-25,15.359999656677244,0.037837801265229176
22,2017-04-26,15.170000076293945,-0.012369764624356794
23,2017-04-27,15.210000038146973,0.002636780596694699
24,2017-04-28,15.989999771118164,0.051282033597300325
25,2017-05-01,15.949999809265135,-0.0025015611273040412
26,2017-05-02,16.729999542236328,0.04890280515979084
27,2017-05-03,17.049999237060547,0.019127298480573932
28,2017-05-04,18.09000015258789,0.06099712387474821
29,2017-05-05,18.899999618530273,0.04477608950304557
30,2017-05-08,18.56999969482422,-0.017460313776012426
31,2017-05-09,18.479999542236328,-0.00484653495244669
32,2017-05-10,18.479999542236328,0.0
33,2017-05-11,18.989999771118164,0.027597415666392292
34,2017-05-12,18.549999237060547,-0.023170117923161482
35,2017-05-15,18.200000762939453,-0.01886784304669087
36,2017-05-16,17.520000457763672,-0.037362652564304384
37,2017-05-17,16.889999389648438,-0.035958964135532345
38,2017-05-18,17.469999313354492,0.03433984278658553
39,2017-05-19,17.809999465942386,0.019461944244496317
40,2017-05-22,18.8700008392334,0.059517204103123326
41,2017-05-23,19.149999618530273,0.01483830242946871
42,2017-05-24,18.8700008392334,-0.014621346468640994
43,2017-05-25,19.200000762939453,0.01748807149069842
44,2017-05-26,19.82999992370605,0.0328124549860771
45,2017-05-30,18.6200008392334,-0.061018612664044514
46,2017-05-31,18.86000061035156,0.012889353399623271
47,2017-06-01,19.440000534057614,0.03075291118430368
48,2017-06-02,20.46999931335449,0.052983474845712315
49,2017-06-05,20.34000015258789,-0.006350716420483128
50,2017-06-06,19.399999618530273,-0.046214381858695315
51,2017-06-07,18.049999237060547,-0.06958764989769628
52,2017-06-08,19.350000381469727,0.0720222271112343
53,2017-06-09,19.420000076293945,0.003617555216756108
54,2017-06-12,18.799999237060547,-0.03192589272902402
55,2017-06-13,19.3799991607666,0.030851061023592807
56,2017-06-14,19.26000022888184,-0.006191895618225418
57,2017-06-15,18.799999237060547,-0.023883747993496133
58,2017-06-16,18.690000534057614,-0.005850995078026
59,2017-06-19,18.690000534057614,0.0
60,2017-06-20,18.940000534057614,0.013376136589426045
61,2017-06-21,19.270000457763672,0.017423437930355726
62,2017-06-22,19.1200008392334,-0.007784100413440354
63,2017-06-23,19.56999969482422,0.023535503966476856
64,2017-06-26,20.239999771118164,0.034236080058352984
65,2017-06-27,19.489999771118164,-0.03705533638741565
